img,Class
img_93376.jpg,Operating the radio
img_93377.jpg,Talking on the phone - left
img_93378.jpg,Safe driving
img_93379.jpg,Reaching behind
img_9338.jpg,Texting - left
img_93380.jpg,Talking on the phone - right
img_93383.jpg,Operating the radio
img_93384.jpg,Talking on the phone - right
img_93385.jpg,Operating the radio
img_93386.jpg,Drinking
img_93388.jpg,Texting - left
img_93389.jpg,Safe driving
img_9339.jpg,Safe driving
img_93390.jpg,Operating the radio
img_93391.jpg,Drinking
img_93392.jpg,Texting - left
img_93393.jpg,Safe driving
img_93394.jpg,Talking on the phone - left
img_93395.jpg,Reaching behind
img_93397.jpg,Texting - right
img_93398.jpg,Drinking
img_93399.jpg,Texting - left
img_934.jpg,Texting - left
img_9340.jpg,Operating the radio
img_93400.jpg,Reaching behind
img_93402.jpg,Texting - right
img_93404.jpg,Talking on the phone - right
img_93405.jpg,Reaching behind
img_93406.jpg,Operating the radio
img_93407.jpg,Drinking
img_93408.jpg,Texting - right
img_93409.jpg,Texting - left
img_9341.jpg,Safe driving
img_93412.jpg,Operating the radio
img_93413.jpg,Hair and makeup
img_93414.jpg,Operating the radio
img_93415.jpg,Drinking
img_93417.jpg,Drinking
img_93418.jpg,Reaching behind
img_93419.jpg,Talking on the phone - right
img_9342.jpg,Reaching behind
img_93421.jpg,Talking on the phone - left
img_93425.jpg,Talking on the phone - right
img_93426.jpg,Talking on the phone - right
img_93427.jpg,Safe driving
img_93428.jpg,Operating the radio
img_93429.jpg,Talking on the phone - left
img_9343.jpg,Talking on the phone - left
img_93430.jpg,Drinking
img_93431.jpg,Texting - left
img_93432.jpg,Texting - right
img_93433.jpg,Reaching behind
img_93434.jpg,Talking on the phone - left
img_93435.jpg,Operating the radio
img_93436.jpg,Texting - left
img_93437.jpg,Talking on the phone - left
img_93439.jpg,Talking on the phone - left
img_9344.jpg,Reaching behind
img_93440.jpg,Talking to passenger
img_93441.jpg,Reaching behind
img_93443.jpg,Operating the radio
img_93444.jpg,Hair and makeup
img_93446.jpg,Reaching behind
img_93447.jpg,Operating the radio
img_93450.jpg,Talking on the phone - right
img_93451.jpg,Reaching behind
img_93452.jpg,Reaching behind
img_93453.jpg,Operating the radio
img_93454.jpg,Texting - left
img_93455.jpg,Safe driving
img_93456.jpg,Safe driving
img_93457.jpg,Hair and makeup
img_93458.jpg,Talking on the phone - left
img_93460.jpg,Texting - left
img_93461.jpg,Operating the radio
img_93462.jpg,Talking on the phone - left
img_93463.jpg,Safe driving
img_93464.jpg,Hair and makeup
img_93465.jpg,Talking on the phone - left
img_93466.jpg,Operating the radio
img_93467.jpg,Reaching behind
img_9347.jpg,Drinking
img_93470.jpg,Talking on the phone - right
img_93471.jpg,Operating the radio
img_93472.jpg,Hair and makeup
img_93473.jpg,Texting - left
img_93474.jpg,Hair and makeup
img_93476.jpg,Operating the radio
img_93477.jpg,Hair and makeup
img_93478.jpg,Reaching behind
img_93479.jpg,Operating the radio
img_93482.jpg,Texting - left
img_93483.jpg,Talking on the phone - right
img_93484.jpg,Operating the radio
img_93485.jpg,Operating the radio
img_93487.jpg,Safe driving
img_93488.jpg,Texting - left
img_93489.jpg,Drinking
img_9349.jpg,Talking on the phone - left
img_93495.jpg,Talking on the phone - right
img_93496.jpg,Drinking
img_93497.jpg,Reaching behind
img_935.jpg,Talking on the phone - right
img_9350.jpg,Talking on the phone - right
img_93500.jpg,Talking on the phone - left
img_93501.jpg,Operating the radio
img_93502.jpg,Reaching behind
img_93503.jpg,Safe driving
img_93505.jpg,Talking on the phone - left
img_93506.jpg,Reaching behind
img_93507.jpg,Texting - left
img_9351.jpg,Operating the radio
img_93510.jpg,Hair and makeup
img_93511.jpg,Texting - left
img_93512.jpg,Hair and makeup
img_93513.jpg,Operating the radio
img_93514.jpg,Operating the radio
img_93515.jpg,Reaching behind
img_93516.jpg,Reaching behind
img_93517.jpg,Hair and makeup
img_93520.jpg,Drinking
img_93521.jpg,Operating the radio
img_93522.jpg,Texting - left
img_93523.jpg,Drinking
img_93524.jpg,Operating the radio
img_93525.jpg,Talking on the phone - left
img_93526.jpg,Drinking
img_93527.jpg,Talking on the phone - right
img_93528.jpg,Reaching behind
img_93529.jpg,Reaching behind
img_9353.jpg,Operating the radio
img_93530.jpg,Talking on the phone - right
img_93531.jpg,Talking on the phone - left
img_93532.jpg,Operating the radio
img_93533.jpg,Talking on the phone - left
img_93534.jpg,Safe driving
img_93537.jpg,Safe driving
img_93538.jpg,Texting - right
img_93539.jpg,Safe driving
img_9354.jpg,Talking on the phone - left
img_93540.jpg,Safe driving
img_93541.jpg,Operating the radio
img_93542.jpg,Operating the radio
img_93543.jpg,Texting - left
img_93545.jpg,Reaching behind
img_93546.jpg,Operating the radio
img_93547.jpg,Operating the radio
img_93548.jpg,Operating the radio
img_93549.jpg,Talking on the phone - left
img_93550.jpg,Hair and makeup
img_93551.jpg,Talking on the phone - left
img_93553.jpg,Operating the radio
img_93556.jpg,Drinking
img_93558.jpg,Texting - left
img_93559.jpg,Talking on the phone - right
img_9356.jpg,Hair and makeup
img_93560.jpg,Operating the radio
img_93561.jpg,Talking to passenger
img_93563.jpg,Talking on the phone - right
img_93566.jpg,Operating the radio
img_93568.jpg,Drinking
img_93569.jpg,Reaching behind
img_9357.jpg,Operating the radio
img_93570.jpg,Safe driving
img_93571.jpg,Talking on the phone - left
img_93572.jpg,Operating the radio
img_93573.jpg,Reaching behind
img_93574.jpg,Reaching behind
img_93576.jpg,Reaching behind
img_93578.jpg,Drinking
img_93579.jpg,Operating the radio
img_9358.jpg,Operating the radio
img_93580.jpg,Texting - left
img_93581.jpg,Talking on the phone - right
img_93582.jpg,Operating the radio
img_93583.jpg,Talking on the phone - left
img_93584.jpg,Hair and makeup
img_93585.jpg,Drinking
img_93587.jpg,Operating the radio
img_93588.jpg,Drinking
img_93589.jpg,Texting - left
img_9359.jpg,Talking to passenger
img_93590.jpg,Hair and makeup
img_93591.jpg,Reaching behind
img_93593.jpg,Texting - left
img_93594.jpg,Safe driving
img_93595.jpg,Safe driving
img_93596.jpg,Operating the radio
img_93597.jpg,Operating the radio
img_93599.jpg,Hair and makeup
img_936.jpg,Talking to passenger
img_9360.jpg,Operating the radio
img_93602.jpg,Safe driving
img_93603.jpg,Reaching behind
img_93606.jpg,Talking to passenger
img_93607.jpg,Talking on the phone - left
img_9361.jpg,Talking on the phone - left
img_93611.jpg,Reaching behind
img_93612.jpg,Hair and makeup
img_93614.jpg,Talking on the phone - right
img_93615.jpg,Operating the radio
img_93616.jpg,Operating the radio
img_93617.jpg,Reaching behind
img_93618.jpg,Operating the radio
img_93619.jpg,Operating the radio
img_9362.jpg,Reaching behind
img_93620.jpg,Talking on the phone - left
img_93621.jpg,Drinking
img_93622.jpg,Texting - left
img_93623.jpg,Operating the radio
img_93624.jpg,Reaching behind
img_93625.jpg,Talking on the phone - right
img_93628.jpg,Reaching behind
img_93629.jpg,Safe driving
img_9363.jpg,Texting - right
img_93631.jpg,Hair and makeup
img_93633.jpg,Hair and makeup
img_93635.jpg,Talking on the phone - right
img_93638.jpg,Drinking
img_93639.jpg,Talking on the phone - left
img_93640.jpg,Talking on the phone - left
img_93641.jpg,Talking on the phone - right
img_93643.jpg,Texting - left
img_93644.jpg,Talking on the phone - right
img_93645.jpg,Talking on the phone - right
img_93647.jpg,Reaching behind
img_93648.jpg,Talking on the phone - left
img_93649.jpg,Reaching behind
img_9365.jpg,Operating the radio
img_93651.jpg,Talking on the phone - left
img_93652.jpg,Hair and makeup
img_93653.jpg,Texting - right
img_93654.jpg,Operating the radio
img_93655.jpg,Drinking
img_93656.jpg,Reaching behind
img_93657.jpg,Safe driving
img_93658.jpg,Hair and makeup
img_93659.jpg,Drinking
img_9366.jpg,Operating the radio
img_93660.jpg,Talking on the phone - left
img_93661.jpg,Hair and makeup
img_93662.jpg,Talking to passenger
img_93665.jpg,Texting - left
img_93666.jpg,Safe driving
img_93667.jpg,Talking on the phone - right
img_93668.jpg,Talking on the phone - left
img_9367.jpg,Hair and makeup
img_93670.jpg,Talking to passenger
img_93671.jpg,Drinking
img_93672.jpg,Hair and makeup
img_93673.jpg,Hair and makeup
img_93674.jpg,Reaching behind
img_93675.jpg,Texting - left
img_93676.jpg,Talking on the phone - right
img_93677.jpg,Reaching behind
img_93678.jpg,Hair and makeup
img_93679.jpg,Hair and makeup
img_93680.jpg,Hair and makeup
img_93681.jpg,Safe driving
img_93683.jpg,Talking on the phone - right
img_93684.jpg,Texting - left
img_93685.jpg,Texting - left
img_93686.jpg,Talking on the phone - right
img_93687.jpg,Texting - left
img_93688.jpg,Operating the radio
img_93689.jpg,Hair and makeup
img_93690.jpg,Hair and makeup
img_93691.jpg,Talking on the phone - right
img_93692.jpg,Reaching behind
img_93693.jpg,Operating the radio
img_93694.jpg,Drinking
img_93695.jpg,Drinking
img_93696.jpg,Texting - left
img_93697.jpg,Talking on the phone - right
img_93698.jpg,Safe driving
img_93699.jpg,Texting - left
img_937.jpg,Operating the radio
img_9370.jpg,Reaching behind
img_93700.jpg,Operating the radio
img_93701.jpg,Talking on the phone - right
img_93702.jpg,Operating the radio
img_93703.jpg,Operating the radio
img_93705.jpg,Safe driving
img_93706.jpg,Reaching behind
img_93707.jpg,Reaching behind
img_93708.jpg,Hair and makeup
img_9371.jpg,Reaching behind
img_93710.jpg,Operating the radio
img_93711.jpg,Talking on the phone - left
img_93712.jpg,Texting - right
img_93715.jpg,Operating the radio
img_93716.jpg,Operating the radio
img_93717.jpg,Talking on the phone - left
img_93718.jpg,Safe driving
img_93719.jpg,Hair and makeup
img_9372.jpg,Operating the radio
img_93721.jpg,Safe driving
img_93722.jpg,Talking to passenger
img_93723.jpg,Talking on the phone - right
img_93724.jpg,Operating the radio
img_93726.jpg,Talking on the phone - right
img_93727.jpg,Safe driving
img_93728.jpg,Operating the radio
img_93729.jpg,Texting - left
img_9373.jpg,Talking on the phone - left
img_93730.jpg,Reaching behind
img_93731.jpg,Operating the radio
img_93733.jpg,Safe driving
img_93734.jpg,Operating the radio
img_93735.jpg,Texting - right
img_93736.jpg,Safe driving
img_93737.jpg,Drinking
img_93738.jpg,Talking on the phone - right
img_93739.jpg,Hair and makeup
img_9374.jpg,Talking on the phone - left
img_93741.jpg,Drinking
img_93743.jpg,Talking on the phone - left
img_93744.jpg,Operating the radio
img_93745.jpg,Drinking
img_93746.jpg,Hair and makeup
img_93747.jpg,Operating the radio
img_93748.jpg,Talking on the phone - left
img_93749.jpg,Safe driving
img_9375.jpg,Talking on the phone - right
img_93750.jpg,Drinking
img_93751.jpg,Operating the radio
img_93752.jpg,Reaching behind
img_93753.jpg,Operating the radio
img_93754.jpg,Operating the radio
img_93758.jpg,Safe driving
img_93761.jpg,Talking on the phone - left
img_93762.jpg,Talking on the phone - left
img_93763.jpg,Operating the radio
img_93764.jpg,Talking on the phone - left
img_93765.jpg,Talking on the phone - right
img_93766.jpg,Safe driving
img_93767.jpg,Talking on the phone - left
img_93768.jpg,Hair and makeup
img_9377.jpg,Reaching behind
img_93770.jpg,Reaching behind
img_93771.jpg,Texting - right
img_93772.jpg,Operating the radio
img_93773.jpg,Talking on the phone - right
img_93774.jpg,Texting - left
img_93775.jpg,Talking on the phone - left
img_93776.jpg,Drinking
img_93777.jpg,Reaching behind
img_93778.jpg,Texting - left
img_93779.jpg,Operating the radio
img_93780.jpg,Reaching behind
img_93781.jpg,Texting - left
img_93782.jpg,Operating the radio
img_93783.jpg,Safe driving
img_93784.jpg,Operating the radio
img_93785.jpg,Safe driving
img_93786.jpg,Reaching behind
img_93788.jpg,Drinking
img_93789.jpg,Drinking
img_9379.jpg,Talking on the phone - right
img_93790.jpg,Talking on the phone - left
img_93791.jpg,Talking on the phone - left
img_93793.jpg,Safe driving
img_93794.jpg,Drinking
img_93795.jpg,Texting - right
img_93796.jpg,Hair and makeup
img_93797.jpg,Operating the radio
img_93798.jpg,Safe driving
img_93799.jpg,Talking on the phone - left
img_938.jpg,Operating the radio
img_9380.jpg,Safe driving
img_93800.jpg,Talking to passenger
img_93801.jpg,Drinking
img_93802.jpg,Drinking
img_93803.jpg,Reaching behind
img_93804.jpg,Hair and makeup
img_93805.jpg,Talking on the phone - left
img_93806.jpg,Drinking
img_93808.jpg,Drinking
img_93809.jpg,Talking on the phone - right
img_9381.jpg,Texting - left
img_93811.jpg,Talking on the phone - left
img_93812.jpg,Hair and makeup
img_93813.jpg,Texting - left
img_93814.jpg,Hair and makeup
img_93815.jpg,Talking on the phone - right
img_93816.jpg,Drinking
img_93817.jpg,Reaching behind
img_93818.jpg,Hair and makeup
img_93819.jpg,Texting - left
img_9382.jpg,Texting - left
img_93820.jpg,Drinking
img_93822.jpg,Operating the radio
img_93824.jpg,Texting - left
img_93825.jpg,Texting - left
img_93828.jpg,Talking on the phone - left
img_93829.jpg,Talking on the phone - right
img_9383.jpg,Hair and makeup
img_93830.jpg,Talking on the phone - left
img_93831.jpg,Drinking
img_93832.jpg,Hair and makeup
img_93833.jpg,Reaching behind
img_93834.jpg,Hair and makeup
img_93837.jpg,Operating the radio
img_93838.jpg,Drinking
img_93840.jpg,Hair and makeup
img_93841.jpg,Safe driving
img_93842.jpg,Operating the radio
img_93843.jpg,Operating the radio
img_93845.jpg,Texting - right
img_93849.jpg,Talking on the phone - left
img_9385.jpg,Texting - right
img_93850.jpg,Operating the radio
img_93851.jpg,Texting - left
img_93852.jpg,Talking on the phone - right
img_93853.jpg,Reaching behind
img_93854.jpg,Hair and makeup
img_93855.jpg,Reaching behind
img_93856.jpg,Hair and makeup
img_93858.jpg,Hair and makeup
img_93859.jpg,Talking to passenger
img_9386.jpg,Reaching behind
img_93861.jpg,Talking on the phone - left
img_93862.jpg,Operating the radio
img_93863.jpg,Operating the radio
img_93864.jpg,Talking on the phone - left
img_93867.jpg,Reaching behind
img_93868.jpg,Operating the radio
img_93869.jpg,Talking on the phone - left
img_9387.jpg,Texting - right
img_93871.jpg,Texting - right
img_93873.jpg,Talking on the phone - right
img_93874.jpg,Hair and makeup
img_93878.jpg,Operating the radio
img_9388.jpg,Operating the radio
img_93882.jpg,Hair and makeup
img_93883.jpg,Operating the radio
img_93884.jpg,Operating the radio
img_93885.jpg,Hair and makeup
img_93886.jpg,Texting - right
img_93887.jpg,Drinking
img_93888.jpg,Talking on the phone - left
img_93889.jpg,Talking on the phone - left
img_9389.jpg,Operating the radio
img_93890.jpg,Reaching behind
img_93891.jpg,Safe driving
img_93892.jpg,Texting - left
img_93893.jpg,Talking on the phone - left
img_93895.jpg,Talking on the phone - left
img_93896.jpg,Operating the radio
img_93897.jpg,Operating the radio
img_93898.jpg,Operating the radio
img_93899.jpg,Talking on the phone - left
img_9390.jpg,Hair and makeup
img_93901.jpg,Talking on the phone - left
img_93902.jpg,Talking on the phone - left
img_93905.jpg,Hair and makeup
img_93906.jpg,Talking on the phone - left
img_93908.jpg,Hair and makeup
img_93909.jpg,Safe driving
img_9391.jpg,Reaching behind
img_93910.jpg,Talking on the phone - right
img_93911.jpg,Operating the radio
img_93913.jpg,Safe driving
img_93915.jpg,Operating the radio
img_93916.jpg,Talking on the phone - right
img_93919.jpg,Talking on the phone - left
img_9392.jpg,Operating the radio
img_93921.jpg,Texting - left
img_93922.jpg,Talking on the phone - right
img_93923.jpg,Reaching behind
img_93924.jpg,Texting - left
img_93925.jpg,Operating the radio
img_93926.jpg,Talking on the phone - left
img_93927.jpg,Safe driving
img_93928.jpg,Operating the radio
img_93929.jpg,Hair and makeup
img_9393.jpg,Talking on the phone - left
img_93931.jpg,Operating the radio
img_93932.jpg,Operating the radio
img_93933.jpg,Operating the radio
img_93935.jpg,Texting - right
img_93936.jpg,Talking on the phone - left
img_93937.jpg,Safe driving
img_93938.jpg,Texting - left
img_93939.jpg,Safe driving
img_9394.jpg,Safe driving
img_93940.jpg,Talking on the phone - right
img_93941.jpg,Drinking
img_93943.jpg,Operating the radio
img_93944.jpg,Talking on the phone - left
img_93945.jpg,Hair and makeup
img_93946.jpg,Talking on the phone - left
img_93948.jpg,Operating the radio
img_93950.jpg,Talking on the phone - right
img_93951.jpg,Talking on the phone - left
img_93952.jpg,Talking on the phone - right
img_93953.jpg,Safe driving
img_93954.jpg,Hair and makeup
img_93955.jpg,Safe driving
img_93956.jpg,Drinking
img_93957.jpg,Texting - left
img_93958.jpg,Operating the radio
img_93959.jpg,Talking on the phone - left
img_93960.jpg,Reaching behind
img_93961.jpg,Drinking
img_93962.jpg,Talking on the phone - right
img_93963.jpg,Texting - left
img_93964.jpg,Talking on the phone - left
img_93965.jpg,Talking on the phone - left
img_93966.jpg,Operating the radio
img_93967.jpg,Safe driving
img_93968.jpg,Hair and makeup
img_93969.jpg,Reaching behind
img_9397.jpg,Texting - right
img_93971.jpg,Operating the radio
img_93972.jpg,Reaching behind
img_93974.jpg,Drinking
img_93975.jpg,Texting - left
img_93976.jpg,Texting - left
img_93977.jpg,Talking on the phone - right
img_93979.jpg,Talking on the phone - right
img_9398.jpg,Hair and makeup
img_93980.jpg,Reaching behind
img_93981.jpg,Operating the radio
img_93982.jpg,Talking on the phone - right
img_93983.jpg,Hair and makeup
img_93984.jpg,Texting - left
img_93985.jpg,Talking to passenger
